,rpm_value,rpm_blade_1,rpm_blade_2,rpm_blade_3,orientation_heading,orientation_roll,orientation_pitch,temperature_value,magnetometer_mx,magnetometer_my,magnetometer_mz,gyroscope_gx,gyroscope_gy,gyroscope_gz,accelerometer_ax,accelerometer_ay,accelerometer_az,linear_acceleration_lx,linear_acceleration_ly,linear_acceleration_lz,gravity_grx,gravity_gry,gravity_grz,voltage_value,current_value,power_value,servo_value,speed_value,direction_value,pressure_value,humidity_value,altitude_value
2024-11-25 19:53:33.151000+00:00,58.54574766269836,60.0,60.0,60.0,327.312,-1.938,-0.125,23.0,-94.0,-8.688,-31.25,0.069,0.084,-0.012,-1.08,0.37,9.59,-0.58,0.55,-0.4,-0.34,0.01,9.8,1.94625,11.25,30.0,135.0,4.1,6.0,1015.78,44.55,-6.35
2024-11-25 19:53:33.201000+00:00,58.54574766269836,60.0,60.0,60.0,327.312,-1.938,-0.125,23.0,-94.0,-8.688,-31.25,0.069,0.084,-0.012,-1.08,0.37,9.59,-0.58,0.55,-0.4,-0.34,0.01,9.8,1.94625,11.25,30.0,135.0,4.1,6.0,1015.78,44.55,-6.35
2024-11-25 19:53:33.251000+00:00,58.54574766269836,60.0,60.0,60.0,327.312,-1.938,-0.125,23.0,-94.0,-8.688,-31.25,0.069,0.084,-0.012,-1.08,0.37,9.59,-0.58,0.55,-0.4,-0.34,0.01,9.8,1.94625,11.25,30.0,135.0,4.1,6.0,1015.78,44.55,-6.35
2024-11-25 19:53:33.302000+00:00,58.54574766269836,60.0,60.0,60.0,327.312,-1.938,-0.125,23.0,-94.0,-8.688,-31.25,0.069,0.084,-0.012,-1.08,0.37,9.59,-0.58,0.55,-0.4,-0.34,0.01,9.8,1.94625,11.25,30.0,135.0,4.1,6.0,1015.78,44.55,-6.35
2024-11-25 19:53:33.352000+00:00,58.54574766269836,60.0,60.0,60.0,327.312,-1.938,-0.125,23.0,-94.0,-8.688,-31.25,0.069,0.084,-0.012,-1.08,0.37,9.59,-0.58,0.55,-0.4,-0.34,0.01,9.8,1.94625,11.25,30.0,135.0,4.1,6.0,1015.78,44.55,-6.35
2024-11-25 19:53:33.402000+00:00,58.54574766269836,60.0,60.0,60.0,327.312,-1.938,-0.125,23.0,-94.0,-8.688,-31.25,0.069,0.084,-0.012,-1.08,0.37,9.59,-0.58,0.55,-0.4,-0.34,0.01,9.8,1.94625,11.25,30.0,135.0,4.1,6.0,1015.78,44.55,-6.35
2024-11-25 19:53:33.602000+00:00,58.54574766269836,60.0,60.0,60.0,327.312,-1.938,-0.125,21.2,-94.0,-8.688,-31.25,0.069,0.084,-0.012,-1.08,0.37,9.59,-0.58,0.55,-0.4,-0.34,0.01,9.8,1.94625,11.25,30.0,135.0,4.1,6.0,1015.78,44.55,-6.35
2024-11-25 19:53:33.818000+00:00,58.54574766269836,60.0,60.0,60.0,327.312,-1.938,-0.125,21.2,-94.0,-8.688,-31.25,0.069,0.084,-0.012,-1.08,0.37,9.59,-0.58,0.55,-0.4,-0.34,0.01,9.8,1.94625,11.25,30.0,135.0,4.1,6.0,1015.78,44.55,-6.35
2024-11-25 19:53:33.951000+00:00,58.54574766269836,60.0,60.0,60.0,327.312,-1.938,-0.125,21.2,-94.0,-8.688,-31.25,0.069,0.084,-0.012,-1.08,0.37,9.59,-0.58,0.55,-0.4,-0.34,0.01,9.8,1.94625,11.25,30.0,135.0,4.1,6.0,1015.78,44.55,-6.35
2024-11-25 19:53:34.042000+00:00,58.54574766269836,60.0,60.0,60.0,327.312,-1.938,-0.125,21.2,-94.0,-8.688,-31.25,0.069,0.084,-0.012,-1.08,0.37,9.59,-0.58,0.55,-0.4,-0.34,0.01,9.8,1.94625,11.25,30.0,135.0,4.1,6.0,1015.78,44.55,-6.35
2024-11-25 19:53:34.045000+00:00,58.54574766269836,60.0,60.0,60.0,327.312,-1.938,-0.125,21.2,-94.0,-8.688,-31.25,0.069,0.084,-0.012,-1.08,0.37,9.59,-0.58,0.55,-0.4,-0.34,0.01,9.8,1.94625,11.25,30.0,135.0,4.1,6.0,1015.78,44.55,-6.35
2024-11-25 19:53:34.113000+00:00,58.54574766269836,60.0,60.0,60.0,327.188,-2.0,0.0,21.2,-94.0,-8.688,-31.25,0.069,0.084,-0.012,-1.08,0.37,9.59,-0.58,0.55,-0.4,-0.34,0.01,9.8,1.94625,11.25,30.0,135.0,4.1,6.0,1015.78,44.55,-6.35
2024-11-25 19:53:34.173000+00:00,58.54574766269836,60.0,60.0,60.0,327.188,-2.0,0.0,23.0,-94.0,-8.688,-31.25,0.069,0.084,-0.012,-1.08,0.37,9.59,-0.58,0.55,-0.4,-0.34,0.01,9.8,1.94625,11.25,30.0,135.0,4.1,6.0,1015.78,44.55,-6.35
2024-11-25 19:53:34.222000+00:00,58.54574766269836,60.0,60.0,60.0,327.188,-2.0,0.0,23.0,-131.688,-19.5,-14.25,0.069,0.084,-0.012,-1.08,0.37,9.59,-0.58,0.55,-0.4,-0.34,0.01,9.8,1.94625,11.25,30.0,135.0,4.1,6.0,1015.78,44.55,-6.35
2024-11-25 19:53:34.273000+00:00,58.54574766269836,60.0,60.0,60.0,327.188,-2.0,0.0,23.0,-131.688,-19.5,-14.25,0.037,0.001,-0.054,-1.08,0.37,9.59,-0.58,0.55,-0.4,-0.34,0.01,9.8,1.94625,11.25,30.0,135.0,4.1,6.0,1015.78,44.55,-6.35
2024-11-25 19:53:34.323000+00:00,58.54574766269836,60.0,60.0,60.0,327.188,-2.0,0.0,23.0,-131.688,-19.5,-14.25,0.037,0.001,-0.054,-0.77,-0.38,9.16,-0.58,0.55,-0.4,-0.34,0.01,9.8,1.94625,11.25,30.0,135.0,4.1,6.0,1015.78,44.55,-6.35
2024-11-25 19:53:34.383000+00:00,58.54574766269836,60.0,60.0,60.0,327.188,-2.0,0.0,23.0,-131.688,-19.5,-14.25,0.037,0.001,-0.054,-0.77,-0.38,9.16,-0.62,-0.31,-0.4,-0.34,0.01,9.8,1.94625,11.25,30.0,135.0,4.1,6.0,1015.78,44.55,-6.35
2024-11-25 19:53:34.433000+00:00,58.54574766269836,60.0,60.0,60.0,327.188,-2.0,0.0,23.0,-131.688,-19.5,-14.25,0.037,0.001,-0.054,-0.77,-0.38,9.16,-0.62,-0.31,-0.4,-0.34,0.01,9.8,1.94625,11.25,30.0,135.0,4.1,6.0,1015.78,44.55,-6.35
2024-11-25 19:53:34.483000+00:00,59.5673202093224,60.0,60.0,60.0,327.188,-2.0,0.0,23.0,-131.688,-19.5,-14.25,0.037,0.001,-0.054,-0.77,-0.38,9.16,-0.62,-0.31,-0.4,-0.34,0.01,9.8,1.94625,11.25,30.0,135.0,4.1,6.0,1015.78,44.55,-6.35
2024-11-25 19:53:34.533000+00:00,59.5673202093224,60.0,60.0,60.0,327.188,-2.0,0.0,23.0,-131.688,-19.5,-14.25,0.037,0.001,-0.054,-0.77,-0.38,9.16,-0.62,-0.31,-0.4,-0.34,0.01,9.8,1.94625,11.25,30.0,135.0,4.1,6.0,1015.78,44.55,-6.35
2024-11-25 19:53:34.583000+00:00,59.5673202093224,60.0,60.0,60.0,327.188,-2.0,0.0,23.0,-131.688,-19.5,-14.25,0.037,0.001,-0.054,-0.77,-0.38,9.16,-0.62,-0.31,-0.4,-0.34,0.01,9.8,1.94625,11.25,30.0,135.0,4.1,6.0,1015.78,44.55,-6.35
2024-11-25 19:53:34.633000+00:00,59.5673202093224,60.0,60.0,60.0,327.188,-2.0,0.0,21.23,-131.688,-19.5,-14.25,0.037,0.001,-0.054,-0.77,-0.38,9.16,-0.62,-0.31,-0.4,-0.34,0.01,9.8,1.94625,11.25,30.0,135.0,4.1,6.0,1015.78,44.55,-6.35
2024-11-25 19:53:34.687000+00:00,59.5673202093224,60.0,60.0,60.0,327.188,-2.0,0.0,21.23,-131.688,-19.5,-14.25,0.037,0.001,-0.054,-0.77,-0.38,9.16,-0.62,-0.31,-0.4,-0.34,0.01,9.8,1.94625,11.25,30.0,135.0,4.1,6.0,1015.78,44.55,-6.35
2024-11-25 19:53:34.740000+00:00,59.5673202093224,60.0,60.0,60.0,327.188,-2.0,0.0,21.23,-131.688,-19.5,-14.25,0.037,0.001,-0.054,-0.77,-0.38,9.16,-0.62,-0.31,-0.4,-0.34,0.01,9.8,1.94625,11.25,30.0,135.0,4.1,6.0,1015.78,44.55,-6.35
2024-11-25 19:53:34.799000+00:00,59.5673202093224,60.0,60.0,60.0,327.188,-2.0,0.0,21.23,-131.688,-19.5,-14.25,0.037,0.001,-0.054,-0.77,-0.38,9.16,-0.62,-0.31,-0.4,-0.34,0.01,9.8,1.94625,11.25,30.0,135.0,4.1,6.0,1015.78,44.55,-6.35
2024-11-25 19:53:34.955000+00:00,59.5673202093224,60.0,60.0,60.0,327.188,-2.0,0.0,21.23,-131.688,-19.5,-14.25,0.037,0.001,-0.054,-0.77,-0.38,9.16,-0.62,-0.31,-0.4,-0.34,0.01,9.8,1.94625,6.25,30.0,135.0,4.1,6.0,1015.78,44.55,-6.35
2024-11-25 19:53:35.045000+00:00,59.5673202093224,60.0,60.0,60.0,327.188,-2.0,0.0,21.23,-131.688,-19.5,-14.25,0.037,0.001,-0.054,-0.77,-0.38,9.16,-0.62,-0.31,-0.4,-0.34,0.01,9.8,1.94875,6.25,30.0,135.0,4.1,6.0,1015.78,44.55,-6.35
2024-11-25 19:53:35.049000+00:00,59.5673202093224,60.0,60.0,60.0,327.188,-2.0,0.0,21.23,-131.688,-19.5,-14.25,0.037,0.001,-0.054,-0.77,-0.38,9.16,-0.62,-0.31,-0.4,-0.34,0.01,9.8,1.94875,6.25,10.0,135.0,4.1,6.0,1015.78,44.55,-6.35
2024-11-25 19:53:35.093000+00:00,60.17285079027509,60.0,60.0,60.0,327.188,-2.0,0.0,21.23,-131.688,-19.5,-14.25,0.037,0.001,-0.054,-0.77,-0.38,9.16,-0.62,-0.31,-0.4,-0.34,0.01,9.8,1.94875,6.25,10.0,135.0,4.1,6.0,1015.78,44.55,-6.35
2024-11-25 19:53:35.144000+00:00,60.17285079027509,60.0,60.0,60.0,327.312,-2.062,-0.188,21.23,-131.688,-19.5,-14.25,0.037,0.001,-0.054,-0.77,-0.38,9.16,-0.62,-0.31,-0.4,-0.34,0.01,9.8,1.94875,6.25,10.0,135.0,4.1,6.0,1015.78,44.55,-6.35
2024-11-25 19:53:35.196000+00:00,60.17285079027509,60.0,60.0,60.0,327.312,-2.062,-0.188,23.0,-131.688,-19.5,-14.25,0.037,0.001,-0.054,-0.77,-0.38,9.16,-0.62,-0.31,-0.4,-0.34,0.01,9.8,1.94875,6.25,10.0,135.0,4.1,6.0,1015.78,44.55,-6.35
2024-11-25 19:53:35.264000+00:00,60.17285079027509,60.0,60.0,60.0,327.312,-2.062,-0.188,23.0,-134.375,-11.688,17.688,0.037,0.001,-0.054,-0.77,-0.38,9.16,-0.62,-0.31,-0.4,-0.34,0.01,9.8,1.94875,6.25,10.0,135.0,4.1,6.0,1015.78,44.55,-6.35
2024-11-25 19:53:35.314000+00:00,60.17285079027509,60.0,60.0,60.0,327.312,-2.062,-0.188,23.0,-134.375,-11.688,17.688,0.039,0.033,-0.026,-0.77,-0.38,9.16,-0.62,-0.31,-0.4,-0.34,0.01,9.8,1.94875,6.25,10.0,135.0,4.1,6.0,1015.78,44.55,-6.35
2024-11-25 19:53:35.364000+00:00,60.17285079027509,60.0,60.0,60.0,327.312,-2.062,-0.188,23.0,-134.375,-11.688,17.688,0.039,0.033,-0.026,-1.19,0.84,9.47,-0.62,-0.31,-0.4,-0.34,0.01,9.8,1.94875,6.25,10.0,135.0,4.1,6.0,1015.78,44.55,-6.35
2024-11-25 19:53:35.413000+00:00,60.17285079027509,60.0,60.0,60.0,327.312,-2.062,-0.188,23.0,-134.375,-11.688,17.688,0.039,0.033,-0.026,-1.19,0.84,9.47,-0.83,0.8,-0.32,-0.34,0.01,9.8,1.94875,6.25,10.0,135.0,4.1,6.0,1015.78,44.55,-6.35
2024-11-25 19:53:35.464000+00:00,60.17285079027509,60.0,60.0,60.0,327.312,-2.062,-0.188,23.0,-134.375,-11.688,17.688,0.039,0.033,-0.026,-1.19,0.84,9.47,-0.83,0.8,-0.32,-0.35,0.03,9.8,1.94875,6.25,10.0,135.0,4.1,6.0,1015.78,44.55,-6.35
2024-11-25 19:53:35.514000+00:00,60.17285079027509,60.0,60.0,60.0,327.312,-2.062,-0.188,23.0,-134.375,-11.688,17.688,0.039,0.033,-0.026,-1.19,0.84,9.47,-0.83,0.8,-0.32,-0.35,0.03,9.8,1.94875,6.25,10.0,135.0,4.1,6.0,1015.78,44.55,-6.35
2024-11-25 19:53:35.564000+00:00,60.17285079027509,60.0,60.0,60.0,327.312,-2.062,-0.188,23.0,-134.375,-11.688,17.688,0.039,0.033,-0.026,-1.19,0.84,9.47,-0.83,0.8,-0.32,-0.35,0.03,9.8,1.94875,6.25,10.0,135.0,4.1,6.0,1015.78,44.55,-6.35
2024-11-25 19:53:35.624000+00:00,60.17285079027509,60.0,60.0,60.0,327.312,-2.062,-0.188,21.23,-134.375,-11.688,17.688,0.039,0.033,-0.026,-1.19,0.84,9.47,-0.83,0.8,-0.32,-0.35,0.03,9.8,1.94875,6.25,10.0,135.0,4.1,6.0,1015.78,44.55,-6.35
2024-11-25 19:53:35.674000+00:00,60.17285079027509,60.0,60.0,60.0,327.312,-2.062,-0.188,21.23,-134.375,-11.688,17.688,0.039,0.033,-0.026,-1.19,0.84,9.47,-0.83,0.8,-0.32,-0.35,0.03,9.8,1.94875,6.25,10.0,135.0,4.1,6.0,1015.78,44.55,-6.35
2024-11-25 19:53:35.726000+00:00,60.17285079027509,60.0,60.0,60.0,327.312,-2.062,-0.188,21.23,-134.375,-11.688,17.688,0.039,0.033,-0.026,-1.19,0.84,9.47,-0.83,0.8,-0.32,-0.35,0.03,9.8,1.94875,6.25,10.0,135.0,4.1,6.0,1015.78,44.55,-6.35
2024-11-25 19:53:35.778000+00:00,60.17285079027509,60.0,60.0,60.0,327.312,-2.062,-0.188,21.23,-134.375,-11.688,17.688,0.039,0.033,-0.026,-1.19,0.84,9.47,-0.83,0.8,-0.32,-0.35,0.03,9.8,1.94875,6.25,10.0,135.0,4.1,6.0,1015.78,44.55,-6.35
2024-11-25 19:53:35.960000+00:00,60.17285079027509,60.0,60.0,60.0,327.312,-2.062,-0.188,21.23,-134.375,-11.688,17.688,0.039,0.033,-0.026,-1.19,0.84,9.47,-0.83,0.8,-0.32,-0.35,0.03,9.8,1.94875,8.75,10.0,135.0,4.1,6.0,1015.78,44.55,-6.35
2024-11-25 19:53:36.014000+00:00,60.17285079027509,60.0,60.0,60.0,327.312,-2.062,-0.188,21.23,-134.375,-11.688,17.688,0.039,0.033,-0.026,-1.19,0.84,9.47,-0.83,0.8,-0.32,-0.35,0.03,9.8,2.14,8.75,10.0,135.0,4.1,6.0,1015.78,44.55,-6.35
2024-11-25 19:53:36.065000+00:00,60.17285079027509,60.0,60.0,60.0,327.312,-2.062,-0.188,21.23,-134.375,-11.688,17.688,0.039,0.033,-0.026,-1.19,0.84,9.47,-0.83,0.8,-0.32,-0.35,0.03,9.8,2.14,8.75,30.0,135.0,4.1,6.0,1015.78,44.55,-6.35
2024-11-25 19:53:36.117000+00:00,60.17285079027509,60.0,60.0,60.0,327.25,-1.875,-0.062,21.23,-134.375,-11.688,17.688,0.039,0.033,-0.026,-1.19,0.84,9.47,-0.83,0.8,-0.32,-0.35,0.03,9.8,2.14,8.75,30.0,135.0,4.1,6.0,1015.78,44.55,-6.35
2024-11-25 19:53:36.165000+00:00,60.17285079027509,60.0,60.0,60.0,327.25,-1.875,-0.062,22.0,-134.375,-11.688,17.688,0.039,0.033,-0.026,-1.19,0.84,9.47,-0.83,0.8,-0.32,-0.35,0.03,9.8,2.14,8.75,30.0,135.0,4.1,6.0,1015.78,44.55,-6.35
2024-11-25 19:53:36.215000+00:00,60.17285079027509,60.0,60.0,60.0,327.25,-1.875,-0.062,22.0,-99.188,-6.375,-21.25,0.039,0.033,-0.026,-1.19,0.84,9.47,-0.83,0.8,-0.32,-0.35,0.03,9.8,2.14,8.75,30.0,135.0,4.1,6.0,1015.78,44.55,-6.35
2024-11-25 19:53:36.265000+00:00,60.17285079027509,60.0,60.0,60.0,327.25,-1.875,-0.062,22.0,-99.188,-6.375,-21.25,-0.013,-0.089,-0.043,-1.19,0.84,9.47,-0.83,0.8,-0.32,-0.35,0.03,9.8,2.14,8.75,30.0,135.0,4.1,6.0,1015.78,44.55,-6.35
2024-11-25 19:53:36.315000+00:00,60.17285079027509,60.0,60.0,60.0,327.25,-1.875,-0.062,22.0,-99.188,-6.375,-21.25,-0.013,-0.089,-0.043,0.05,0.02,9.45,-0.83,0.8,-0.32,-0.35,0.03,9.8,2.14,8.75,30.0,135.0,4.1,6.0,1015.78,44.55,-6.35
2024-11-25 19:53:36.365000+00:00,60.17285079027509,60.0,60.0,60.0,327.25,-1.875,-0.062,22.0,-99.188,-6.375,-21.25,-0.013,-0.089,-0.043,0.05,0.02,9.45,0.37,0.01,-0.34,-0.35,0.03,9.8,2.14,8.75,30.0,135.0,4.1,6.0,1015.78,44.55,-6.35
2024-11-25 19:53:36.415000+00:00,60.17285079027509,60.0,60.0,60.0,327.25,-1.875,-0.062,22.0,-99.188,-6.375,-21.25,-0.013,-0.089,-0.043,0.05,0.02,9.45,0.37,0.01,-0.34,-0.32,0.01,9.8,2.14,8.75,30.0,135.0,4.1,6.0,1015.78,44.55,-6.35
2024-11-25 19:53:36.466000+00:00,60.17285079027509,60.0,60.0,60.0,327.25,-1.875,-0.062,22.0,-99.188,-6.375,-21.25,-0.013,-0.089,-0.043,0.05,0.02,9.45,0.37,0.01,-0.34,-0.32,0.01,9.8,2.14,8.75,30.0,135.0,4.1,6.0,1015.78,44.55,-6.35
2024-11-25 19:53:36.515000+00:00,60.17285079027509,60.0,60.0,60.0,327.25,-1.875,-0.062,22.0,-99.188,-6.375,-21.25,-0.013,-0.089,-0.043,0.05,0.02,9.45,0.37,0.01,-0.34,-0.32,0.01,9.8,2.14,8.75,30.0,135.0,4.1,6.0,1015.78,44.55,-6.35
2024-11-25 19:53:36.565000+00:00,60.17285079027509,60.0,60.0,60.0,327.25,-1.875,-0.062,21.23,-99.188,-6.375,-21.25,-0.013,-0.089,-0.043,0.05,0.02,9.45,0.37,0.01,-0.34,-0.32,0.01,9.8,2.14,8.75,30.0,135.0,4.1,6.0,1015.78,44.55,-6.35
2024-11-25 19:53:36.615000+00:00,60.17285079027509,60.0,60.0,60.0,327.25,-1.875,-0.062,21.23,-99.188,-6.375,-21.25,-0.013,-0.089,-0.043,0.05,0.02,9.45,0.37,0.01,-0.34,-0.32,0.01,9.8,2.14,8.75,30.0,135.0,4.1,6.0,1015.78,44.55,-6.35
2024-11-25 19:53:36.670000+00:00,60.17285079027509,60.0,60.0,60.0,327.25,-1.875,-0.062,21.23,-99.188,-6.375,-21.25,-0.013,-0.089,-0.043,0.05,0.02,9.45,0.37,0.01,-0.34,-0.32,0.01,9.8,2.14,8.75,30.0,135.0,4.1,6.0,1015.78,44.55,-6.35
2024-11-25 19:53:36.721000+00:00,60.17285079027509,60.0,60.0,60.0,327.25,-1.875,-0.062,21.23,-99.188,-6.375,-21.25,-0.013,-0.089,-0.043,0.05,0.02,9.45,0.37,0.01,-0.34,-0.32,0.01,9.8,2.14,8.75,30.0,135.0,4.1,6.0,1015.78,44.55,-6.35
2024-11-25 19:53:36.776000+00:00,58.93883568629692,60.0,60.0,60.0,327.25,-1.875,-0.062,21.23,-99.188,-6.375,-21.25,-0.013,-0.089,-0.043,0.05,0.02,9.45,0.37,0.01,-0.34,-0.32,0.01,9.8,2.14,8.75,30.0,135.0,4.1,6.0,1015.78,44.55,-6.35
2024-11-25 19:53:36.963000+00:00,58.93883568629692,60.0,60.0,60.0,327.25,-1.875,-0.062,21.23,-99.188,-6.375,-21.25,-0.013,-0.089,-0.043,0.05,0.02,9.45,0.37,0.01,-0.34,-0.32,0.01,9.8,2.14,8.75,30.0,135.0,4.1,6.0,1015.78,44.55,-6.35
2024-11-25 19:53:37.056000+00:00,58.93883568629692,60.0,60.0,60.0,327.25,-1.875,-0.062,21.23,-99.188,-6.375,-21.25,-0.013,-0.089,-0.043,0.05,0.02,9.45,0.37,0.01,-0.34,-0.32,0.01,9.8,2.0412500000000002,8.75,30.0,135.0,4.1,6.0,1015.78,44.55,-6.35
2024-11-25 19:53:37.060000+00:00,58.93883568629692,60.0,60.0,60.0,327.25,-1.875,-0.062,21.23,-99.188,-6.375,-21.25,-0.013,-0.089,-0.043,0.05,0.02,9.45,0.37,0.01,-0.34,-0.32,0.01,9.8,2.0412500000000002,8.75,10.0,135.0,4.1,6.0,1015.78,44.55,-6.35
2024-11-25 19:53:37.125000+00:00,58.93883568629692,60.0,60.0,60.0,327.438,-1.875,-0.188,21.23,-99.188,-6.375,-21.25,-0.013,-0.089,-0.043,0.05,0.02,9.45,0.37,0.01,-0.34,-0.32,0.01,9.8,2.0412500000000002,8.75,10.0,135.0,4.1,6.0,1015.78,44.55,-6.35
2024-11-25 19:53:37.176000+00:00,58.93883568629692,60.0,60.0,60.0,327.438,-1.875,-0.188,23.0,-99.188,-6.375,-21.25,-0.013,-0.089,-0.043,0.05,0.02,9.45,0.37,0.01,-0.34,-0.32,0.01,9.8,2.0412500000000002,8.75,10.0,135.0,4.1,6.0,1015.78,44.55,-6.35
2024-11-25 19:53:37.226000+00:00,58.93883568629692,60.0,60.0,60.0,327.438,-1.875,-0.188,23.0,-91.062,-15.562,-25.562,-0.013,-0.089,-0.043,0.05,0.02,9.45,0.37,0.01,-0.34,-0.32,0.01,9.8,2.0412500000000002,8.75,10.0,135.0,4.1,6.0,1015.78,44.55,-6.35
2024-11-25 19:53:37.276000+00:00,58.93883568629692,60.0,60.0,60.0,327.438,-1.875,-0.188,23.0,-91.062,-15.562,-25.562,-0.021,-0.033,0.026,0.05,0.02,9.45,0.37,0.01,-0.34,-0.32,0.01,9.8,2.0412500000000002,8.75,10.0,135.0,4.1,6.0,1015.78,44.55,-6.35
2024-11-25 19:53:37.325000+00:00,58.93883568629692,60.0,60.0,60.0,327.438,-1.875,-0.188,23.0,-91.062,-15.562,-25.562,-0.021,-0.033,0.026,-0.3,-0.11,9.5,0.37,0.01,-0.34,-0.32,0.01,9.8,2.0412500000000002,8.75,10.0,135.0,4.1,6.0,1015.78,44.55,-6.35
2024-11-25 19:53:37.376000+00:00,58.93883568629692,60.0,60.0,60.0,327.438,-1.875,-0.188,23.0,-91.062,-15.562,-25.562,-0.021,-0.033,0.026,-0.3,-0.11,9.5,0.18,0.16,-0.39,-0.32,0.01,9.8,2.0412500000000002,8.75,10.0,135.0,4.1,6.0,1015.78,44.55,-6.35
2024-11-25 19:53:37.426000+00:00,58.93883568629692,60.0,60.0,60.0,327.438,-1.875,-0.188,23.0,-91.062,-15.562,-25.562,-0.021,-0.033,0.026,-0.3,-0.11,9.5,0.18,0.16,-0.39,-0.32,0.03,9.8,2.0412500000000002,8.75,10.0,135.0,4.1,6.0,1015.78,44.55,-6.35
2024-11-25 19:53:37.477000+00:00,58.93883568629692,60.0,60.0,60.0,327.438,-1.875,-0.188,23.0,-91.062,-15.562,-25.562,-0.021,-0.033,0.026,-0.3,-0.11,9.5,0.18,0.16,-0.39,-0.32,0.03,9.8,2.0412500000000002,8.75,10.0,135.0,4.1,6.0,1015.78,44.55,-6.35
2024-11-25 19:53:37.527000+00:00,58.93883568629692,60.0,60.0,60.0,327.438,-1.875,-0.188,23.0,-91.062,-15.562,-25.562,-0.021,-0.033,0.026,-0.3,-0.11,9.5,0.18,0.16,-0.39,-0.32,0.03,9.8,2.0412500000000002,8.75,10.0,135.0,4.1,6.0,1015.78,44.55,-6.35
2024-11-25 19:53:37.577000+00:00,58.93883568629692,60.0,60.0,60.0,327.438,-1.875,-0.188,21.23,-91.062,-15.562,-25.562,-0.021,-0.033,0.026,-0.3,-0.11,9.5,0.18,0.16,-0.39,-0.32,0.03,9.8,2.0412500000000002,8.75,10.0,135.0,4.1,6.0,1015.78,44.55,-6.35
2024-11-25 19:53:37.626000+00:00,58.93883568629692,60.0,60.0,60.0,327.438,-1.875,-0.188,21.23,-91.062,-15.562,-25.562,-0.021,-0.033,0.026,-0.3,-0.11,9.5,0.18,0.16,-0.39,-0.32,0.03,9.8,2.0412500000000002,8.75,10.0,135.0,4.1,6.0,1015.78,44.55,-6.35
2024-11-25 19:53:37.677000+00:00,58.93883568629692,60.0,60.0,60.0,327.438,-1.875,-0.188,21.23,-91.062,-15.562,-25.562,-0.021,-0.033,0.026,-0.3,-0.11,9.5,0.18,0.16,-0.39,-0.32,0.03,9.8,2.0412500000000002,8.75,10.0,135.0,4.1,6.0,1015.78,44.55,-6.35
2024-11-25 19:53:37.731000+00:00,58.93883568629692,60.0,60.0,60.0,327.438,-1.875,-0.188,21.23,-91.062,-15.562,-25.562,-0.021,-0.033,0.026,-0.3,-0.11,9.5,0.18,0.16,-0.39,-0.32,0.03,9.8,2.0412500000000002,8.75,10.0,135.0,4.1,6.0,1015.78,44.55,-6.35
2024-11-25 19:53:37.782000+00:00,59.5443897258294,60.0,60.0,60.0,327.438,-1.875,-0.188,21.23,-91.062,-15.562,-25.562,-0.021,-0.033,0.026,-0.3,-0.11,9.5,0.18,0.16,-0.39,-0.32,0.03,9.8,2.0412500000000002,8.75,10.0,135.0,4.1,6.0,1015.78,44.55,-6.35
2024-11-25 19:53:37.966000+00:00,59.5443897258294,60.0,60.0,60.0,327.438,-1.875,-0.188,21.23,-91.062,-15.562,-25.562,-0.021,-0.033,0.026,-0.3,-0.11,9.5,0.18,0.16,-0.39,-0.32,0.03,9.8,2.0412500000000002,8.75,10.0,135.0,4.1,6.0,1015.78,44.55,-6.35
2024-11-25 19:53:38.057000+00:00,59.5443897258294,60.0,60.0,60.0,327.438,-1.875,-0.188,21.23,-91.062,-15.562,-25.562,-0.021,-0.033,0.026,-0.3,-0.11,9.5,0.18,0.16,-0.39,-0.32,0.03,9.8,2.0175,8.75,10.0,135.0,4.1,6.0,1015.78,44.55,-6.35
2024-11-25 19:53:38.061000+00:00,59.5443897258294,60.0,60.0,60.0,327.438,-1.875,-0.188,21.23,-91.062,-15.562,-25.562,-0.021,-0.033,0.026,-0.3,-0.11,9.5,0.18,0.16,-0.39,-0.32,0.03,9.8,2.0175,8.75,10.0,135.0,4.1,6.0,1015.78,44.55,-6.35
2024-11-25 19:53:38.107000+00:00,59.5443897258294,60.0,60.0,60.0,327.438,-1.875,-0.188,21.23,-91.062,-15.562,-25.562,-0.021,-0.033,0.026,-0.3,-0.11,9.5,0.18,0.16,-0.39,-0.32,0.03,9.8,2.0175,8.75,10.0,135.0,4.1,6.0,1015.78,44.55,-6.35
2024-11-25 19:53:38.157000+00:00,59.5443897258294,60.0,60.0,60.0,327.25,-1.812,0.0,21.23,-91.062,-15.562,-25.562,-0.021,-0.033,0.026,-0.3,-0.11,9.5,0.18,0.16,-0.39,-0.32,0.03,9.8,2.0175,8.75,10.0,135.0,4.1,6.0,1015.78,44.55,-6.35
2024-11-25 19:53:38.208000+00:00,59.5443897258294,60.0,60.0,60.0,327.25,-1.812,0.0,22.0,-91.062,-15.562,-25.562,-0.021,-0.033,0.026,-0.3,-0.11,9.5,0.18,0.16,-0.39,-0.32,0.03,9.8,2.0175,8.75,10.0,135.0,4.1,6.0,1015.78,44.55,-6.35
